0_28_28_4_64,1391.1,8,3,0,3,126240,1654800,0,5799936
0_28_28_4_256,1745.9,8,3,0,3,126240,1654800,0,5799936
0_28_28_16_1,1635.9,8,4,0,2,126240,2473992,0,4882440
0_28_28_16_4,1737.5,8,3,0,3,126240,1654800,0,5799936
0_28_28_16_16,1809.5,8,3,0,3,126240,1654800,0,5799936
0_28_28_16_64,1785.2,8,3,0,3,126240,1654800,0,5799936
0_28_28_16_256,1776.2,8,3,0,3,126240,1654800,0,5799936
0_28_28_64_1,1637.7,8,4,0,2,126240,2473992,0,4882440
0_28_28_64_4,1720,8,3,0,3,126240,1654800,0,5799936
0_28_28_64_16,1408.8,8,3,0,3,126240,1654800,0,5799936
0_28_28_64_64,1791.3,8,3,0,3,126240,1654800,0,5799936
0_28_28_64_256,1756.8,8,3,0,3,126240,1654800,0,5799936
